Start              	End                	Duration	Filename                                                                        	Procnum

File : ./pro_inter_daily_20180507000000.log
2018-05-07 22:43:27	2018-05-07 22:43:32	       5	MSSBHQH03_2_AP2b00235278-3-02.dat_DECODED_4232_NET_SMS                          	388 
2018-05-07 22:43:32	2018-05-07 22:43:37	       5	MSSBHQH01_b01318707-1.dat_DECODED_0635_NET_SMS                                  	478 
2018-05-07 22:43:37	2018-05-07 22:43:41	       4	MSSBHQH02_b01303027-2.dat_DECODED_5422_NET_SMS                                  	334 
2018-05-07 22:43:41	2018-05-07 22:43:46	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00109648.dat_DECODED_6110_HW_MSC_SMS_IDD_ROAMIN        	274 
2018-05-07 22:43:46	2018-05-07 22:43:51	       5	AZF_MSSBHQH_1AZFHUA1_b00141683.dat_DECODED_6113_HW_MSC_SMS_IDD_ROAMIN           	183 
2018-05-07 22:43:51	2018-05-07 22:43:57	       6	AZF_MSSBHQH_2AZFHUA1_b00126028.dat_DECODED_6111_HW_MSC_SMS_IDD_ROAMIN           	323 
2018-05-07 22:43:57	2018-05-07 22:44:10	      13	CSVSM_vmcazbj12.bakcell.com_20180507162513Z.csv_n2_DECODED_7109_mco_xura_NET    	824 
2018-05-07 22:44:10	2018-05-07 22:44:14	       4	MSSBHQH02_b01303028-2.dat_DECODED_5423_NET_SMS                                  	366 
2018-05-07 22:44:14	2018-05-07 22:44:18	       4	MSSBHQH03_2_AP2b00235279-3-02.dat_DECODED_4234_NET_SMS                          	319 
2018-05-07 22:44:18	2018-05-07 22:44:21	       3	MSSBHQ01_2_AP2b00235100-1-02.dat_DECODED_0636_NET_SMS                           	319 
2018-05-07 22:44:21	2018-05-07 22:44:26	       5	AZF_MSSBHQH_2AZFHUA2_AP2b00127850.dat_DECODED_6114_HW_MSC_SMS_IDD_ROAMIN        	228 
2018-05-07 22:44:26	2018-05-07 22:44:30	       4	AZF_MSSBHQH_2AZFHUA1_b00126029.dat_DECODED_6116_HW_MSC_SMS_IDD_ROAMIN           	166 
2018-05-07 22:44:30	2018-05-07 22:44:36	       6	AZF_MSSBHQH_1AZFHUA2_AP2b00112334.dat_DECODED_6112_HW_MSC_SMS_IDD_ROAMIN        	337 
2018-05-07 22:44:36	2018-05-07 22:44:42	       6	MSSBHQH01_b01318708-1.dat_DECODED_0637_NET_SMS                                  	544 
2018-05-07 22:44:42	2018-05-07 22:44:47	       5	AZF_MSSBHQH_2AZFHUA2_AP2b00127851.dat_DECODED_6115_HW_MSC_SMS_IDD_ROAMIN        	212 
2018-05-07 22:44:47	2018-05-07 22:44:52	       5	MSSBHQ01_2_AP2b00235101-1-02.dat_DECODED_0638_NET_SMS                           	427 
2018-05-07 22:44:52	2018-05-07 22:44:56	       4	MSSBHQH02_b01303029-2.dat_DECODED_5426_NET_SMS                                  	357 
2018-05-07 22:44:56	2018-05-07 22:45:00	       4	MSSBHQH03_2_AP2b00235280-3-02.dat_DECODED_4236_NET_SMS                          	386 
2018-05-07 22:45:00	2018-05-07 22:45:06	       6	MSSBHQH01_b01318709-1.dat_DECODED_0639_NET_SMS                                  	493 
2018-05-07 22:45:06	2018-05-07 22:45:10	       4	AZF_MSSBHQH_1AZFHUA2_AP2b00112335.dat_DECODED_6117_HW_MSC_SMS_IDD_ROAMIN        	158 
2018-05-07 22:45:10	2018-05-07 22:45:15	       5	AZF_MSSBHQH_3AZFHUA1_b00139382.dat_DECODED_6118_HW_MSC_SMS_IDD_ROAMIN           	251 
2018-05-07 22:45:15	2018-05-07 22:45:20	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00109649.dat_DECODED_6119_HW_MSC_SMS_IDD_ROAMIN        	191 
2018-05-07 22:45:20	2018-05-07 22:45:24	       4	MSSBHQH02_b01303030-2.dat_DECODED_5428_NET_SMS                                  	379 
2018-05-07 22:45:24	2018-05-07 22:45:28	       4	MSSBHQ01_2_AP2b00235102-1-02.dat_DECODED_0640_NET_SMS                           	403 
2018-05-07 22:45:28	2018-05-07 22:45:34	       6	AZF_MSSBHQH_1AZFHUA1_b00141684.dat_DECODED_6120_HW_MSC_SMS_IDD_ROAMIN           	271 
2018-05-07 22:45:34	2018-05-07 22:45:40	       6	AZF_MSSBHQH_2AZFHUA2_AP2b00127852.dat_DECODED_6122_HW_MSC_SMS_IDD_ROAMIN        	305 
2018-05-07 22:45:40	2018-05-07 22:45:45	       5	MSSBHQH01_b01318710-1.dat_DECODED_0641_NET_SMS                                  	467 
2018-05-07 22:45:45	2018-05-07 22:45:49	       4	MSSBHQH03_2_AP2b00235281-3-02.dat_DECODED_4239_NET_SMS                          	347 
2018-05-07 22:45:49	2018-05-07 22:45:56	       7	AZF_MSSBHQH_3AZFHUA1_b00139383.dat_DECODED_6121_HW_MSC_SMS_IDD_ROAMIN           	336 
2018-05-07 22:45:56	2018-05-07 22:46:01	       5	AZF_MSSBHQH_2AZFHUA1_b00126030.dat_DECODED_6123_HW_MSC_SMS_IDD_ROAMIN           	296 
2018-05-07 22:46:01	2018-05-07 22:46:07	       6	AZF_MSSBHQH_1AZFHUA2_AP2b00112336.dat_DECODED_6124_HW_MSC_SMS_IDD_ROAMIN        	325 
2018-05-07 22:46:07	2018-05-07 22:46:12	       5	MSSBHQH01_b01318711-1.dat_DECODED_0643_NET_SMS                                  	506 
2018-05-07 22:46:12	2018-05-07 22:46:18	       6	AZF_MSSBHQH_3AZFHUA2_AP2b00109650.dat_DECODED_6125_HW_MSC_SMS_IDD_ROAMIN        	324 
2018-05-07 22:46:18	2018-05-07 22:46:23	       5	MSSBHQH02_b01303031-2.dat_DECODED_5430_NET_SMS                                  	370 
2018-05-07 22:46:23	2018-05-07 22:46:27	       4	MSSBHQ01_2_AP2b00235103-1-02.dat_DECODED_0642_NET_SMS                           	353 
2018-05-07 22:46:27	2018-05-07 22:46:32	       5	MSSBHQH01_b01318712-1.dat_DECODED_0644_NET_SMS                                  	500 
2018-05-07 22:46:32	2018-05-07 22:46:36	       4	MSSBHQH03_2_AP2b00235282-3-02.dat_DECODED_4241_NET_SMS                          	352 
2018-05-07 22:46:36	2018-05-07 22:46:43	       7	AZF_MSSBHQH_1AZFHUA1_b00141685.dat_DECODED_6126_HW_MSC_SMS_IDD_ROAMIN           	358 
2018-05-07 22:46:43	2018-05-07 22:46:47	       4	MSSBHQ01_2_AP2b00235104-1-02.dat_DECODED_0645_NET_SMS                           	358 
2018-05-07 22:46:47	2018-05-07 22:46:52	       5	AZF_MSSBHQH_2AZFHUA2_AP2b00127853.dat_DECODED_6127_HW_MSC_SMS_IDD_ROAMIN        	236 
2018-05-07 22:46:52	2018-05-07 22:46:56	       4	MSSBHQH02_b01303032-2.dat_DECODED_5432_NET_SMS                                  	360 
2018-05-07 22:46:56	2018-05-07 22:47:01	       5	AZF_MSSBHQH_2AZFHUA1_b00126031.dat_DECODED_6128_HW_MSC_SMS_IDD_ROAMIN           	242 
2018-05-07 22:47:01	2018-05-07 22:47:07	       6	AZF_MSSBHQH_3AZFHUA1_b00139384.dat_DECODED_6129_HW_MSC_SMS_IDD_ROAMIN           	209 
2018-05-07 22:47:07	2018-05-07 22:47:11	       4	MSSBHQ01_2_AP2b00235105-1-02.dat_DECODED_0646_NET_SMS                           	369 
2018-05-07 22:47:11	2018-05-07 22:47:16	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00109651.dat_DECODED_6131_HW_MSC_SMS_IDD_ROAMIN        	263 
2018-05-07 22:47:16	2018-05-07 22:47:20	       4	MSSBHQH03_2_AP2b00235283-3-02.dat_DECODED_4243_NET_SMS                          	361 
2018-05-07 22:47:20	2018-05-07 22:47:23	       3	MSSBHQH02_b01303033-2.dat_DECODED_5434_NET_SMS                                  	316 
2018-05-07 22:47:23	2018-05-07 22:47:28	       5	AZF_MSSBHQH_3AZFHUA1_b00139385.dat_DECODED_6130_HW_MSC_SMS_IDD_ROAMIN           	158 
2018-05-07 22:47:28	2018-05-07 22:47:32	       4	AZF_MSSBHQH_1AZFHUA1_b00141686.dat_DECODED_6132_HW_MSC_SMS_IDD_ROAMIN           	132 
2018-05-07 22:47:32	2018-05-07 22:47:36	       4	MSSBHQ01_2_AP2b00235106-1-02.dat_DECODED_0648_NET_SMS                           	353 
2018-05-07 22:47:36	2018-05-07 22:47:41	       5	MSSBHQH01_b01318713-1.dat_DECODED_0647_NET_SMS                                  	475 
2018-05-07 22:47:41	2018-05-07 22:47:47	       6	MSSBHQH01_b01318714-1.dat_DECODED_0649_NET_SMS                                  	483 
2018-05-07 22:47:47	2018-05-07 22:47:47	       0	CSVSM_AZF_vmcazbj12.bakcell.com_20180507161148Z.csv_n2_DECODED_6753_mco_xura_NET	2300

File : ./pro_inter_daily_20180507224751.log
2018-05-07 22:48:19	2018-05-07 22:48:22	       3	MSSBHQH03_2_AP2b00235284-3-02.dat_DECODED_4245_NET_SMS                          	310 
2018-05-07 22:48:22	2018-05-07 22:48:27	       5	AZF_MSSBHQH_1AZFHUA2_AP2b00112337.dat_DECODED_6133_HW_MSC_SMS_IDD_ROAMIN        	183 
2018-05-07 22:48:27	2018-05-07 22:48:31	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127854.dat_DECODED_6135_HW_MSC_SMS_IDD_ROAMIN        	127 
2018-05-07 22:48:31	2018-05-07 22:48:35	       4	MSSBHQH02_b01303034-2.dat_DECODED_5437_NET_SMS                                  	378 
2018-05-07 22:48:35	2018-05-07 22:48:40	       5	AZF_MSSBHQH_1AZFHUA1_b00141687.dat_DECODED_6134_HW_MSC_SMS_IDD_ROAMIN           	122 
2018-05-07 22:48:40	2018-05-07 22:48:43	       3	AZF_MSSBHQH_2AZFHUA1_b00126032.dat_DECODED_6136_HW_MSC_SMS_IDD_ROAMIN           	131 
2018-05-07 22:48:43	2018-05-07 22:48:47	       4	MSSBHQ01_2_AP2b00235107-1-02.dat_DECODED_0650_NET_SMS                           	366 
2018-05-07 22:48:47	2018-05-07 22:48:52	       5	MSSBHQH02_b01303035-2.dat_DECODED_5438_NET_SMS                                  	406 
2018-05-07 22:48:52	2018-05-07 22:49:05	      13	CSVSM_vmcazbj12.bakcell.com_20180507163032Z.csv_n2_DECODED_7110_mco_xura_NET    	819 
2018-05-07 22:49:05	2018-05-07 22:49:11	       6	MSSBHQH01_b01318715-1.dat_DECODED_0651_NET_SMS                                  	505 
2018-05-07 22:49:11	2018-05-07 22:49:15	       4	MSSBHQH03_2_AP2b00235285-3-02.dat_DECODED_4248_NET_SMS                          	365 
2018-05-07 22:49:15	2018-05-07 22:49:19	       4	AZF_MSSBHQH_3AZFHUA1_b00139386.dat_DECODED_6137_HW_MSC_SMS_IDD_ROAMIN           	87  
2018-05-07 22:49:19	2018-05-07 22:49:22	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127855.dat_DECODED_6139_HW_MSC_SMS_IDD_ROAMIN        	91  
2018-05-07 22:49:22	2018-05-07 22:49:26	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109652.dat_DECODED_6138_HW_MSC_SMS_IDD_ROAMIN        	111 
2018-05-07 22:49:26	2018-05-07 22:49:30	       4	MSSBHQ01_2_AP2b00235108-1-02.dat_DECODED_0652_NET_SMS                           	357 
2018-05-07 22:49:30	2018-05-07 22:49:33	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00112338.dat_DECODED_6140_HW_MSC_SMS_IDD_ROAMIN        	109 
2018-05-07 22:49:33	2018-05-07 22:49:37	       4	MSSBHQH02_b01303036-2.dat_DECODED_5440_NET_SMS                                  	329 
2018-05-07 22:49:37	2018-05-07 22:49:41	       4	MSSBHQH03_2_AP2b00235286-3-02.dat_DECODED_4251_NET_SMS                          	320 
2018-05-07 22:49:41	2018-05-07 22:49:45	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109653.dat_DECODED_6142_HW_MSC_SMS_IDD_ROAMIN        	127 
2018-05-07 22:49:45	2018-05-07 22:49:49	       4	AZF_MSSBHQH_1AZFHUA1_b00141688.dat_DECODED_6143_HW_MSC_SMS_IDD_ROAMIN           	117 
2018-05-07 22:49:49	2018-05-07 22:49:54	       5	MSSBHQH01_b01318716-1.dat_DECODED_0653_NET_SMS                                  	439 
2018-05-07 22:49:54	2018-05-07 22:49:58	       4	MSSBHQH02_b01303037-2.dat_DECODED_5442_NET_SMS                                  	349 
2018-05-07 22:49:58	2018-05-07 22:50:02	       4	MSSBHQH03_2_AP2b00235287-3-02.dat_DECODED_4252_NET_SMS                          	387 
2018-05-07 22:50:02	2018-05-07 22:50:06	       4	AZF_MSSBHQH_1AZFHUA1_b00141689.dat_DECODED_6146_HW_MSC_SMS_IDD_ROAMIN           	141 
2018-05-07 22:50:06	2018-05-07 22:50:11	       5	AZF_MSSBHQH_3AZFHUA1_b00139387.dat_DECODED_6141_HW_MSC_SMS_IDD_ROAMIN           	189 
2018-05-07 22:50:11	2018-05-07 22:50:16	       5	AZF_MSSBHQH_1AZFHUA2_AP2b00112339.dat_DECODED_6145_HW_MSC_SMS_IDD_ROAMIN        	151 
2018-05-07 22:50:16	2018-05-07 22:50:20	       4	MSSBHQ01_2_AP2b00235109-1-02.dat_DECODED_0654_NET_SMS                           	384 
2018-05-07 22:50:20	2018-05-07 22:50:23	       3	AZF_MSSBHQH_2AZFHUA1_b00126033.dat_DECODED_6144_HW_MSC_SMS_IDD_ROAMIN           	101 
2018-05-07 22:50:24	2018-05-07 22:50:29	       5	MSSBHQH01_b01318717-1.dat_DECODED_0655_NET_SMS                                  	477 
2018-05-07 22:50:29	2018-05-07 22:50:33	       4	MSSBHQH03_2_AP2b00235288-3-02.dat_DECODED_4254_NET_SMS                          	338 
2018-05-07 22:50:33	2018-05-07 22:50:37	       4	MSSBHQ01_2_AP2b00235110-1-02.dat_DECODED_0656_NET_SMS                           	393 
2018-05-07 22:50:37	2018-05-07 22:50:42	       5	AZF_MSSBHQH_2AZFHUA1_b00126034.dat_DECODED_6148_HW_MSC_SMS_IDD_ROAMIN           	149 
2018-05-07 22:50:42	2018-05-07 22:50:46	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127856.dat_DECODED_6147_HW_MSC_SMS_IDD_ROAMIN        	155 
2018-05-07 22:50:46	2018-05-07 22:50:50	       4	AZF_MSSBHQH_3AZFHUA1_b00139388.dat_DECODED_6149_HW_MSC_SMS_IDD_ROAMIN           	85  
2018-05-07 22:50:50	2018-05-07 22:50:55	       5	MSSBHQH01_b01318718-1.dat_DECODED_0657_NET_SMS                                  	432 
2018-05-07 22:50:55	2018-05-07 22:50:59	       4	MSSBHQH02_b01303038-2.dat_DECODED_5444_NET_SMS                                  	382 
2018-05-07 22:50:59	2018-05-07 22:51:03	       4	MSSBHQH03_2_AP2b00235289-3-02.dat_DECODED_4255_NET_SMS                          	368 
2018-05-07 22:51:03	2018-05-07 22:51:07	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109654.dat_DECODED_6150_HW_MSC_SMS_IDD_ROAMIN        	113 
2018-05-07 22:51:07	2018-05-07 22:51:11	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127857.dat_DECODED_6151_HW_MSC_SMS_IDD_ROAMIN        	104 
2018-05-07 22:51:11	2018-05-07 22:51:17	       6	MSSBHQH01_b01318719-1.dat_DECODED_0658_NET_SMS                                  	506 
2018-05-07 22:51:17	2018-05-07 22:51:21	       4	MSSBHQH02_b01303039-2.dat_DECODED_5446_NET_SMS                                  	375 
2018-05-07 22:51:21	2018-05-07 22:51:24	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00112340.dat_DECODED_6152_HW_MSC_SMS_IDD_ROAMIN        	82  
2018-05-07 22:51:24	2018-05-07 22:51:28	       4	MSSBHQ01_2_AP2b00235111-1-02.dat_DECODED_0659_NET_SMS                           	370 
2018-05-07 22:51:28	2018-05-07 22:51:33	       5	AZF_MSSBHQH_1AZFHUA1_b00141690.dat_DECODED_6154_HW_MSC_SMS_IDD_ROAMIN           	122 
2018-05-07 22:51:33	2018-05-07 22:51:38	       5	AZF_MSSBHQH_3AZFHUA1_b00139389.dat_DECODED_6153_HW_MSC_SMS_IDD_ROAMIN           	258 
2018-05-07 22:51:38	2018-05-07 22:51:43	       5	MSSBHQH01_b01318720-1.dat_DECODED_0660_NET_SMS                                  	458 
2018-05-07 22:51:43	2018-05-07 22:51:48	       5	MSSBHQ01_2_AP2b00235112-1-02.dat_DECODED_0661_NET_SMS                           	404 
2018-05-07 22:51:48	2018-05-07 22:51:51	       3	MSSBHQH03_2_AP2b00235290-3-02.dat_DECODED_4258_NET_SMS                          	297 
2018-05-07 22:51:51	2018-05-07 22:51:56	       5	AZF_MSSBHQH_2AZFHUA1_b00126035.dat_DECODED_6155_HW_MSC_SMS_IDD_ROAMIN           	161 
2018-05-07 22:51:56	2018-05-07 22:52:00	       4	AZF_MSSBHQH_1AZFHUA2_AP2b00112341.dat_DECODED_6156_HW_MSC_SMS_IDD_ROAMIN        	220 
2018-05-07 22:52:00	2018-05-07 22:52:04	       4	MSSBHQ01_2_AP2b00235113-1-02.dat_DECODED_0662_NET_SMS                           	348 
2018-05-07 22:52:04	2018-05-07 22:52:08	       4	MSSBHQH02_b01303040-2.dat_DECODED_5448_NET_SMS                                  	358 
2018-05-07 22:52:08	2018-05-07 22:52:14	       6	MSSBHQH01_b01318721-1.dat_DECODED_0663_NET_SMS                                  	490 
2018-05-07 22:52:14	2018-05-07 22:52:18	       4	MSSBHQH02_b01303041-2.dat_DECODED_5449_NET_SMS                                  	378 
2018-05-07 22:52:18	2018-05-07 22:52:23	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00109655.dat_DECODED_6157_HW_MSC_SMS_IDD_ROAMIN        	213 
2018-05-07 22:52:23	2018-05-07 22:52:26	       3	MSSBHQH03_2_AP2b00235291-3-02.dat_DECODED_4261_NET_SMS                          	320 
2018-05-07 22:52:26	2018-05-07 22:52:31	       5	MSSBHQH02_b01303042-2.dat_DECODED_5451_NET_SMS                                  	436 
2018-05-07 22:52:31	2018-05-07 22:53:04	      33	CSVSM_AZF_vmcazbj12.bakcell.com_20180507162216Z.csv_n2_DECODED_6754_mco_xura_NET	471 
2018-05-07 22:53:04	2018-05-07 22:53:10	       6	AZF_MSSBHQH_2AZFHUA2_AP2b00127858.dat_DECODED_6158_HW_MSC_SMS_IDD_ROAMIN        	297 
2018-05-07 22:53:10	2018-05-07 22:53:16	       6	AZF_MSSBHQH_1AZFHUA1_b00141691.dat_DECODED_6159_HW_MSC_SMS_IDD_ROAMIN           	279 
2018-05-07 22:53:16	2018-05-07 22:53:20	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127859.dat_DECODED_6161_HW_MSC_SMS_IDD_ROAMIN        	138 
2018-05-07 22:53:20	2018-05-07 22:53:26	       6	AZF_MSSBHQH_3AZFHUA1_b00139390.dat_DECODED_6160_HW_MSC_SMS_IDD_ROAMIN           	211 
2018-05-07 22:53:26	2018-05-07 22:53:30	       4	MSSBHQH03_2_AP2b00235292-3-02.dat_DECODED_4263_NET_SMS                          	343 
2018-05-07 22:53:30	2018-05-07 22:53:34	       4	MSSBHQ01_2_AP2b00235114-1-02.dat_DECODED_0664_NET_SMS                           	341 
2018-05-07 22:53:34	2018-05-07 22:53:39	       5	MSSBHQH01_b01318722-1.dat_DECODED_0665_NET_SMS                                  	497 
2018-05-07 22:53:39	2018-05-07 22:53:44	       5	AZF_MSSBHQH_1AZFHUA1_b00141692.dat_DECODED_6162_HW_MSC_SMS_IDD_ROAMIN           	194 
2018-05-07 22:53:44	2018-05-07 22:53:49	       5	AZF_MSSBHQH_1AZFHUA2_AP2b00112342.dat_DECODED_6164_HW_MSC_SMS_IDD_ROAMIN        	202 
2018-05-07 22:53:49	2018-05-07 22:53:53	       4	MSSBHQ01_2_AP2b00235115-1-02.dat_DECODED_0666_NET_SMS                           	345 
2018-05-07 22:53:53	2018-05-07 22:53:58	       5	AZF_MSSBHQH_2AZFHUA1_b00126036.dat_DECODED_6163_HW_MSC_SMS_IDD_ROAMIN           	303 
2018-05-07 22:53:58	2018-05-07 22:54:03	       5	MSSBHQH02_b01303043-2.dat_DECODED_5453_NET_SMS                                  	401 
2018-05-07 22:54:03	2018-05-07 22:54:07	       4	MSSBHQH02_b01303044-2.dat_DECODED_5454_NET_SMS                                  	392 
2018-05-07 22:54:07	2018-05-07 22:54:12	       5	MSSBHQH01_b01318723-1.dat_DECODED_0667_NET_SMS                                  	486 
2018-05-07 22:54:12	2018-05-07 22:54:16	       4	MSSBHQH03_2_AP2b00235293-3-02.dat_DECODED_4265_NET_SMS                          	351 
2018-05-07 22:54:16	2018-05-07 22:54:20	       4	AZF_MSSBHQH_3AZFHUA1_b00139391.dat_DECODED_6166_HW_MSC_SMS_IDD_ROAMIN           	106 
2018-05-07 22:54:20	2018-05-07 22:54:25	       5	MSSBHQH01_b01318724-1.dat_DECODED_0668_NET_SMS                                  	459 
2018-05-07 22:54:25	2018-05-07 22:54:30	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00109656.dat_DECODED_6165_HW_MSC_SMS_IDD_ROAMIN        	221 
2018-05-07 22:54:30	2018-05-07 22:54:35	       5	AZF_MSSBHQH_3AZFHUA1_b00139392.dat_DECODED_6169_HW_MSC_SMS_IDD_ROAMIN           	164 
2018-05-07 22:54:35	2018-05-07 22:54:39	       4	AZF_MSSBHQH_2AZFHUA1_b00126037.dat_DECODED_6167_HW_MSC_SMS_IDD_ROAMIN           	90  
2018-05-07 22:54:39	2018-05-07 22:54:43	       4	MSSBHQH02_b01303045-2.dat_DECODED_5456_NET_SMS                                  	451 
2018-05-07 22:54:43	2018-05-07 22:54:47	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109657.dat_DECODED_6168_HW_MSC_SMS_IDD_ROAMIN        	99  
2018-05-07 22:54:47	2018-05-07 22:54:59	      12	CSVSM_vmcazbj12.bakcell.com_20180507163555Z.csv_n2_DECODED_7111_mco_xura_NET    	800 
2018-05-07 22:54:59	2018-05-07 22:55:03	       4	MSSBHQ01_2_AP2b00235116-1-02.dat_DECODED_0669_NET_SMS                           	332 
2018-05-07 22:55:03	2018-05-07 22:55:07	       4	MSSBHQH03_2_AP2b00235294-3-02.dat_DECODED_4267_NET_SMS                          	313 
2018-05-07 22:55:07	2018-05-07 22:55:11	       4	MSSBHQH02_b01303046-2.dat_DECODED_5459_NET_SMS                                  	362 
2018-05-07 22:55:11	2018-05-07 22:55:17	       6	MSSBHQH01_b01318725-1.dat_DECODED_0670_NET_SMS                                  	528 
2018-05-07 22:55:17	2018-05-07 22:55:21	       4	AZF_MSSBHQH_1AZFHUA1_b00141693.dat_DECODED_6171_HW_MSC_SMS_IDD_ROAMIN           	119 
2018-05-07 22:55:21	2018-05-07 22:55:26	       5	AZF_MSSBHQH_2AZFHUA2_AP2b00127860.dat_DECODED_6170_HW_MSC_SMS_IDD_ROAMIN        	112 
2018-05-07 22:55:26	2018-05-07 22:55:30	       4	MSSBHQ01_2_AP2b00235117-1-02.dat_DECODED_0671_NET_SMS                           	385 
2018-05-07 22:55:30	2018-05-07 22:55:35	       5	AZF_MSSBHQH_1AZFHUA2_AP2b00112343.dat_DECODED_6172_HW_MSC_SMS_IDD_ROAMIN        	128 
2018-05-07 22:55:35	2018-05-07 22:55:40	       5	MSSBHQH01_b01318726-1.dat_DECODED_0672_NET_SMS                                  	475 
2018-05-07 22:55:40	2018-05-07 22:55:44	       4	AZF_MSSBHQH_1AZFHUA1_b00141694.dat_DECODED_6174_HW_MSC_SMS_IDD_ROAMIN           	129 
2018-05-07 22:55:44	2018-05-07 22:55:48	       4	MSSBHQH03_2_AP2b00235295-3-02.dat_DECODED_4270_NET_SMS                          	329 
2018-05-07 22:55:48	2018-05-07 22:55:53	       5	MSSBHQH02_b01303047-2.dat_DECODED_5461_NET_SMS                                  	429 
2018-05-07 22:55:53	2018-05-07 22:55:57	       4	AZF_MSSBHQH_2AZFHUA1_b00126038.dat_DECODED_6175_HW_MSC_SMS_IDD_ROAMIN           	141 
2018-05-07 22:55:57	2018-05-07 22:56:02	       5	AZF_MSSBHQH_2AZFHUA2_AP2b00127861.dat_DECODED_6173_HW_MSC_SMS_IDD_ROAMIN        	178 
2018-05-07 22:56:02	2018-05-07 22:56:06	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109658.dat_DECODED_6176_HW_MSC_SMS_IDD_ROAMIN        	142 
2018-05-07 22:56:06	2018-05-07 22:56:09	       3	AZF_MSSBHQH_1AZFHUA1_b00141695.dat_DECODED_6178_HW_MSC_SMS_IDD_ROAMIN           	93  
2018-05-07 22:56:09	2018-05-07 22:56:13	       4	MSSBHQ01_2_AP2b00235118-1-02.dat_DECODED_0673_NET_SMS                           	365 
2018-05-07 22:56:13	2018-05-07 22:56:17	       4	MSSBHQH03_2_AP2b00235296-3-02.dat_DECODED_4272_NET_SMS                          	333 
2018-05-07 22:56:17	2018-05-07 22:56:23	       6	MSSBHQH01_b01318727-1.dat_DECODED_0674_NET_SMS                                  	479 
2018-05-07 22:56:23	2018-05-07 22:56:27	       4	MSSBHQ01_2_AP2b00235119-1-02.dat_DECODED_0675_NET_SMS                           	388 
2018-05-07 22:56:27	2018-05-07 22:56:40	      13	CSVSM_vmcazbj12.bakcell.com_20180507164130Z.csv_n2_DECODED_7112_mco_xura_NET    	819 
2018-05-07 22:56:40	2018-05-07 22:56:45	       5	AZF_MSSBHQH_3AZFHUA1_b00139393.dat_DECODED_6177_HW_MSC_SMS_IDD_ROAMIN           	98  
2018-05-07 22:56:45	2018-05-07 22:56:49	       4	MSSBHQH02_b01303048-2.dat_DECODED_5463_NET_SMS                                  	397 
2018-05-07 22:56:49	2018-05-07 22:56:52	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00112344.dat_DECODED_6179_HW_MSC_SMS_IDD_ROAMIN        	77  
2018-05-07 22:56:52	2018-05-07 22:56:56	       4	MSSBHQH03_2_AP2b00235297-3-02.dat_DECODED_4274_NET_SMS                          	325 
2018-05-07 22:56:56	2018-05-07 22:56:59	       3	MSSBHQH03_2_AP2b00235298-3-02.dat_DECODED_4275_NET_SMS                          	300 
2018-05-07 22:56:59	2018-05-07 22:57:03	       4	AZF_MSSBHQH_3AZFHUA1_b00139394.dat_DECODED_6180_HW_MSC_SMS_IDD_ROAMIN           	109 
2018-05-07 22:57:03	2018-05-07 22:57:08	       5	MSSBHQH01_b01318728-1.dat_DECODED_0676_NET_SMS                                  	460 
2018-05-07 22:57:08	2018-05-07 22:57:13	       5	AZF_MSSBHQH_2AZFHUA2_AP2b00127862.dat_DECODED_6181_HW_MSC_SMS_IDD_ROAMIN        	127 
2018-05-07 22:57:13	2018-05-07 22:57:18	       5	MSSBHQH02_b01303049-2.dat_DECODED_5465_NET_SMS                                  	412 
2018-05-07 22:57:18	2018-05-07 22:57:21	       3	MSSBHQ01_2_AP2b00235120-1-02.dat_DECODED_0677_NET_SMS                           	339 
2018-05-07 22:57:21	2018-05-07 22:57:25	       4	AZF_MSSBHQH_2AZFHUA1_b00126039.dat_DECODED_6182_HW_MSC_SMS_IDD_ROAMIN           	116 
2018-05-07 22:57:25	2018-05-07 22:57:30	       5	AZF_MSSBHQH_2AZFHUA2_AP2b00127863.dat_DECODED_6184_HW_MSC_SMS_IDD_ROAMIN        	130 
2018-05-07 22:57:30	2018-05-07 22:57:33	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109659.dat_DECODED_6183_HW_MSC_SMS_IDD_ROAMIN        	108 
2018-05-07 22:57:33	2018-05-07 22:57:38	       5	MSSBHQH01_b01318729-1.dat_DECODED_0678_NET_SMS                                  	483 
2018-05-07 22:57:38	2018-05-07 22:57:45	       7	MSSBHQH01_b01318730-1.dat_DECODED_0679_NET_SMS                                  	550 
